row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,product_id,product_name,category,sub_category,country,city,state,region,sales,quantity,discount,profit
7525,CA-2014-125731,2014-09-10,2014-09-16,Standard Class,CL-12565,Clay Ludtke,Consumer,OFF-EN-10003072,Peel & Seel Envelopes,Office Supplies,Envelopes,United States,Gresham,Oregon,West,21.728,7,0.2,7.6048
5783,CA-2015-155586,2015-12-12,2015-12-16,Second Class,XP-21865,Xylona Preis,Consumer,OFF-EN-10003072,Peel & Seel Envelopes,Office Supplies,Envelopes,United States,Chico,California,West,15.52,4,0.0,7.4496
8934,CA-2016-102134,2016-03-14,2016-03-19,Standard Class,SP-20545,Sibella Parks,Corporate,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,United States,Green Bay,Wisconsin,Central,16.74,2,0.0,4.3524
7626,CA-2015-136805,2015-05-23,2015-05-27,Second Class,NM-18445,Nathan Mautz,Home Office,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,United States,Detroit,Michigan,Central,75.33,9,0.0,19.5858
6679,CA-2014-150329,2014-10-10,2014-10-14,Standard Class,SD-20485,Shirley Daniels,Home Office,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,United States,Phoenix,Arizona,West,46.872,7,0.2,3.5154
4575,CA-2016-139395,2016-12-12,2016-12-18,Standard Class,MG-17650,Matthew Grinstein,Home Office,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,United States,Jackson,Michigan,Central,33.48,4,0.0,8.7048
3471,US-2016-150035,2016-12-01,2016-12-05,Standard Class,CL-11890,Carl Ludwig,Consumer,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,United States,San Francisco,California,West,16.74,2,0.0,4.3524
3077,CA-2014-143903,2014-07-20,2014-07-24,Standard Class,KM-16375,Katherine Murray,Home Office,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,United States,Dallas,Texas,Central,16.74,5,0.6,-14.229
1337,US-2017-123281,2017-04-02,2017-04-07,Standard Class,JF-15190,Jamie Frazer,Consumer,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,United States,Los Angeles,California,West,25.11,3,0.0,6.5286
1265,CA-2016-155992,2016-10-01,2016-10-02,First Class,CC-12220,Chris Cortes,Consumer,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,United States,La Porte,Indiana,Central,41.85,5,0.0,10.881
1256,CA-2017-144638,2017-03-10,2017-03-14,Standard Class,MH-18115,Mick Hernandez,Home Office,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,United States,Chester,Pennsylvania,East,6.696,1,0.2,0.5022
9298,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,Michael Paige,Corporate,TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,Technology,Phones,United States,Mcallen,Texas,Central,244.768,4,0.2,24.4768
6494,CA-2016-113845,2016-11-20,2016-11-25,Standard Class,FA-14230,Frank Atkinson,Corporate,TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,Technology,Phones,United States,Orlando,Florida,South,244.768,4,0.2,24.4768
4960,CA-2016-166226,2016-11-18,2016-11-22,Standard Class,TC-21535,Tracy Collins,Home Office,TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,Technology,Phones,United States,Los Angeles,California,West,61.192,1,0.2,6.1192
1650,CA-2015-120341,2015-09-26,2015-09-29,Second Class,SF-20200,Sarah Foster,Consumer,TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,Technology,Phones,United States,Philadelphia,Pennsylvania,East,45.894,1,0.4,-9.1788
9480,CA-2014-126193,2014-09-07,2014-09-14,Standard Class,SS-20410,Shahid Shariari,Consumer,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,United States,Oswego,Illinois,Central,3.828,3,0.8,-6.5076
8783,CA-2016-116911,2016-09-15,2016-09-20,Standard Class,JD-16150,Justin Deggeller,Corporate,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,United States,Twin Falls,Idaho,West,20.416,4,0.2,6.6352
7980,CA-2015-113040,2015-08-27,2015-08-31,Standard Class,CC-12100,Chad Cunningham,Home Office,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,United States,Los Angeles,California,West,5.104,1,0.2,1.6588
6900,US-2015-165512,2015-05-24,2015-05-26,Second Class,VS-21820,Vivek Sundaresam,Consumer,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,United States,Naperville,Illinois,Central,7.656,6,0.8,-13.0152
5681,CA-2016-141551,2016-09-24,2016-09-30,Standard Class,BP-11230,Benjamin Patterson,Consumer,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,United States,Broken Arrow,Oklahoma,Central,6.38,1,0.0,2.9348
5496,CA-2015-113523,2015-09-04,2015-09-08,Standard Class,SC-20440,Shaun Chance,Corporate,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,United States,Philadelphia,Pennsylvania,East,7.656,4,0.7,-6.1248
4143,US-2014-107699,2014-05-19,2014-05-23,Standard Class,JH-15820,John Huston,Consumer,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,United States,Midland,Michigan,Central,57.42,9,0.0,26.4132
3961,CA-2015-113901,2015-10-19,2015-10-24,Standard Class,NH-18610,Nicole Hansen,Corporate,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,United States,Detroit,Michigan,Central,38.28,6,0.0,17.6088
3704,CA-2015-104941,2015-06-13,2015-06-19,Standard Class,DH-13075,Dave Hallsten,Corporate,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,United States,Decatur,Alabama,South,19.14,3,0.0,8.8044
1973,CA-2014-148950,2014-12-14,2014-12-19,Standard Class,JD-16015,Joy Daniels,Consumer,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,United States,Chicago,Illinois,Central,5.104,4,0.8,-8.6768
3699,CA-2014-140039,2014-09-13,2014-09-17,Standard Class,ON-18715,Odella Nelson,Corporate,OFF-ST-10001034,Eldon File Chest Portable File,Office Supplies,Storage,United States,Tempe,Arizona,West,79.4,5,0.2,5.955
7575,CA-2015-129532,2015-12-08,2015-12-12,Standard Class,YS-21880,Yana Sorensen,Corporate,OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Office Supplies,Storage,United States,Los Angeles,California,West,221.96,2,0.0,4.4392
6184,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Office Supplies,Storage,United States,Columbia,South Carolina,South,887.84,8,0.0,17.7568
5619,CA-2015-101154,2015-09-18,2015-09-21,First Class,CM-12190,Charlotte Melton,Consumer,OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Office Supplies,Storage,United States,San Diego,California,West,443.92,4,0.0,8.8784
5240,CA-2016-116561,2016-09-11,2016-09-17,Standard Class,EB-14110,Eugene Barchas,Consumer,OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Office Supplies,Storage,United States,San Jose,California,West,332.94,3,0.0,6.6588
8028,CA-2015-132465,2015-09-11,2015-09-15,Second Class,DM-13525,Don Miller,Corporate,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Accessories,United States,New York City,New York,East,19.99,1,0.0,6.7966
7567,CA-2017-140802,2017-04-21,2017-04-23,First Class,KN-16390,Katherine Nockton,Corporate,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Accessories,United States,Houston,Texas,Central,47.976,3,0.2,8.3958
6104,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Accessories,United States,New York City,New York,East,59.97,3,0.0,20.3898
4332,CA-2017-107909,2017-09-01,2017-09-06,Standard Class,SS-20875,Sung Shariari,Consumer,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Accessories,United States,Redmond,Washington,West,19.99,1,0.0,6.7966
9723,CA-2016-105781,2016-02-16,2016-02-20,Standard Class,JF-15565,Jill Fjeld,Consumer,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,United States,New York City,New York,East,89.97,3,0.0,39.5868
8842,US-2016-112396,2016-02-09,2016-02-13,Standard Class,JR-16210,Justin Ritter,Corporate,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,United States,San Francisco,California,West,89.97,3,0.0,39.5868
6385,US-2017-104661,2017-01-15,2017-01-18,First Class,TB-21250,Tim Brockman,Consumer,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,United States,Austin,Texas,Central,47.984,2,0.2,14.3952
5239,CA-2014-166744,2014-09-20,2014-09-24,Standard Class,DN-13690,Duane Noonan,Consumer,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,United States,Columbia,Maryland,East,59.98,2,0.0,26.3912
4691,CA-2014-138681,2014-12-20,2014-12-22,First Class,CT-11995,Carol Triggs,Consumer,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,United States,Tucson,Arizona,West,71.976,3,0.2,21.5928
4606,US-2015-113327,2015-05-26,2015-05-29,Second Class,BF-11170,Ben Ferrer,Home Office,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,United States,Jacksonville,North Carolina,South,167.944,7,0.2,50.3832
3569,CA-2017-168109,2017-07-03,2017-07-03,Same Day,JK-15640,Jim Kriz,Home Office,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,United States,Seattle,Washington,West,59.98,2,0.0,26.3912
3461,CA-2017-136448,2017-09-16,2017-09-18,First Class,AS-10090,Adam Shillingsburg,Consumer,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,United States,Philadelphia,Pennsylvania,East,47.984,2,0.2,14.3952
3309,CA-2014-104738,2014-12-30,2015-01-01,Second Class,SP-20620,Stefania Perrino,Corporate,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,United States,Laredo,Texas,Central,47.984,2,0.2,14.3952
3143,CA-2017-162572,2017-09-25,2017-09-27,Second Class,RB-19360,Raymond Buch,Consumer,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,United States,Cincinnati,Ohio,East,119.96,5,0.2,35.988
2999,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,NW-18400,Natalie Webber,Consumer,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,United States,Philadelphia,Pennsylvania,East,95.968,4,0.2,28.7904
1914,CA-2014-103366,2014-01-15,2014-01-17,First Class,EH-13990,Erica Hackney,Consumer,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,United States,Roswell,Georgia,South,149.95,5,0.0,65.978
8950,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",Furniture,Tables,United States,Jackson,Tennessee,South,934.956,6,0.4,-249.3216
3236,CA-2016-140746,2016-01-15,2016-01-15,Same Day,RC-19825,Roy Collins,Consumer,FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",Furniture,Tables,United States,Fairfield,Connecticut,East,181.797,1,0.3,-15.5826
8673,CA-2017-163265,2017-02-16,2017-02-21,Standard Class,JS-16030,Joy Smith,Consumer,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,United States,Decatur,Illinois,Central,18.368,2,0.2,6.1992
6651,US-2017-124779,2017-09-08,2017-09-11,First Class,BF-11020,Barry Französisch,Corporate,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,United States,Arlington,Texas,Central,45.92,5,0.2,15.498
5118,CA-2015-127173,2015-09-26,2015-10-03,Standard Class,GM-14500,Gene McClure,Consumer,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,United States,Oceanside,New York,East,34.44,3,0.0,16.1868
4227,CA-2017-120327,2017-11-11,2017-11-16,Standard Class,WB-21850,William Brown,Consumer,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,United States,Urbandale,Iowa,Central,45.92,4,0.0,21.5824
3650,CA-2015-168459,2015-11-22,2015-11-27,Standard Class,MC-17275,Marc Crier,Consumer,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,United States,Memphis,Tennessee,South,55.104,6,0.2,18.5976
2960,CA-2015-158456,2015-12-24,2015-12-29,Standard Class,KT-16465,Kean Takahito,Consumer,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,United States,Los Angeles,California,West,45.92,4,0.0,21.5824
1241,CA-2014-127012,2014-08-11,2014-08-15,Standard Class,GM-14680,Greg Matthias,Consumer,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,United States,Seattle,Washington,West,22.96,2,0.0,10.7912
9790,CA-2017-144491,2017-03-27,2017-04-01,Standard Class,CJ-12010,Caroline Jumper,Consumer,TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,Technology,Accessories,United States,Houston,Texas,Central,39.992,1,0.2,6.9986
5050,US-2014-104759,2014-03-31,2014-04-04,Standard Class,DD-13570,Dorothy Dickinson,Consumer,TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,Technology,Accessories,United States,Chicago,Illinois,Central,79.984,2,0.2,13.9972
3894,US-2016-144547,2016-11-10,2016-11-14,Standard Class,MS-17770,Maxwell Schwartz,Consumer,TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,Technology,Accessories,United States,Houston,Texas,Central,279.944,7,0.2,48.9902
8684,CA-2017-101665,2017-11-25,2017-12-01,Standard Class,TZ-21580,Tracy Zic,Consumer,OFF-AR-10002335,DIXON Oriole Pencils,Office Supplies,Art,United States,San Francisco,California,West,5.16,2,0.0,1.3416
5441,US-2017-153633,2017-11-13,2017-11-18,Second Class,TC-21295,Toby Carlisle,Consumer,OFF-AR-10002335,DIXON Oriole Pencils,Office Supplies,Art,United States,Jupiter,Florida,South,2.064,1,0.2,0.1548
4955,CA-2014-160262,2014-06-09,2014-06-13,Second Class,TS-21205,Thomas Seio,Corporate,OFF-AR-10002335,DIXON Oriole Pencils,Office Supplies,Art,United States,North Las Vegas,Nevada,West,18.06,7,0.0,4.6956
4878,US-2014-155817,2014-10-03,2014-10-09,Standard Class,SL-20155,Sara Luxemburg,Home Office,OFF-AR-10002335,DIXON Oriole Pencils,Office Supplies,Art,United States,Durham,North Carolina,South,6.192,3,0.2,0.4644
3561,CA-2017-109757,2017-09-04,2017-09-09,Second Class,MD-17350,Maribeth Dona,Consumer,OFF-AR-10002335,DIXON Oriole Pencils,Office Supplies,Art,United States,Akron,Ohio,East,8.256,4,0.2,0.6192
6200,CA-2015-149909,2015-11-13,2015-11-17,Standard Class,RA-19915,Russell Applegate,Consumer,OFF-PA-10001790,Xerox 1910,Office Supplies,Paper,United States,Columbus,Indiana,Central,96.08,2,0.0,46.1184
5891,CA-2016-146157,2016-11-21,2016-11-26,Standard Class,RD-19720,Roger Demir,Consumer,OFF-PA-10001790,Xerox 1910,Office Supplies,Paper,United States,Chicago,Illinois,Central,38.432,1,0.2,13.4512
5172,CA-2016-122903,2016-05-27,2016-05-29,Second Class,LA-16780,Laura Armstrong,Corporate,OFF-PA-10001790,Xerox 1910,Office Supplies,Paper,United States,Detroit,Michigan,Central,144.12,3,0.0,69.1776
9849,CA-2017-169327,2017-09-02,2017-09-04,Second Class,MH-17290,Marc Harrigan,Home Office,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,United States,Los Angeles,California,West,147.92,5,0.2,46.225
8808,US-2017-110646,2017-10-26,2017-10-31,Standard Class,JF-15190,Jamie Frazer,Consumer,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,United States,Philadelphia,Pennsylvania,East,33.282,3,0.7,-27.735
8417,CA-2017-118199,2017-05-09,2017-05-11,First Class,LB-16795,Laurel Beltran,Home Office,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,United States,Seattle,Washington,West,147.92,5,0.2,46.225
5059,CA-2016-120796,2016-04-03,2016-04-07,Standard Class,CS-11950,Carlos Soltero,Consumer,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,United States,Philadelphia,Pennsylvania,East,99.846,9,0.7,-83.205
4316,CA-2015-115945,2015-06-25,2015-07-01,Standard Class,AB-10165,Alan Barnes,Consumer,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,United States,Los Angeles,California,West,88.752,3,0.2,27.735
1660,CA-2017-127285,2017-10-30,2017-11-06,Standard Class,MM-18055,Michelle Moray,Consumer,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,United States,Seattle,Washington,West,88.752,3,0.2,27.735
9588,US-2017-129203,2017-04-17,2017-04-22,Standard Class,BM-11575,Brendan Murry,Corporate,OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,Office Supplies,Storage,United States,Chicago,Illinois,Central,195.136,4,0.2,-43.9056
6604,CA-2017-146346,2017-06-17,2017-06-20,First Class,RA-19945,Ryan Akin,Consumer,OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,Office Supplies,Storage,United States,Commerce City,Colorado,West,146.352,3,0.2,-32.9292
5843,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,Office Supplies,Storage,United States,San Diego,California,West,304.9,5,0.0,6.098
4843,CA-2017-118402,2017-09-29,2017-10-04,Standard Class,JO-15280,Jas O'Carroll,Consumer,OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,Office Supplies,Storage,United States,Memphis,Tennessee,South,243.92,5,0.2,-54.882
1227,CA-2016-126004,2016-12-04,2016-12-05,First Class,BM-11140,Becky Martin,Consumer,OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,Office Supplies,Storage,United States,New York City,New York,East,182.94,3,0.0,3.6588
9795,CA-2014-127166,2014-05-21,2014-05-23,Second Class,KH-16360,Katherine Hughes,Consumer,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,United States,Houston,Texas,Central,18.24,3,0.8,-31.008
9326,CA-2017-121853,2017-09-23,2017-09-29,Standard Class,DB-13660,Duane Benoit,Consumer,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,United States,Los Angeles,California,West,72.96,3,0.2,23.712
8495,CA-2015-109190,2015-10-23,2015-10-28,Standard Class,CC-12685,Craig Carroll,Consumer,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,United States,Lubbock,Texas,Central,6.08,1,0.8,-10.336
7666,US-2016-140158,2016-10-04,2016-10-08,Standard Class,DR-12940,Daniel Raglin,Home Office,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,United States,Providence,Rhode Island,East,30.4,1,0.0,13.984
6243,CA-2014-134621,2014-12-21,2014-12-28,Standard Class,DP-13390,Dennis Pardue,Home Office,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,United States,Columbia,Tennessee,South,18.24,2,0.7,-14.592
5320,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,Dean percer,Home Office,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,United States,Knoxville,Tennessee,South,27.36,3,0.7,-21.888
4396,CA-2014-142965,2014-07-20,2014-07-20,Same Day,SW-20245,Scot Wooten,Consumer,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,United States,Springfield,Ohio,East,27.36,3,0.7,-21.888
3477,CA-2016-144911,2016-11-27,2016-11-30,First Class,RW-19630,Rob Williams,Corporate,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,United States,Overland Park,Kansas,Central,152.0,5,0.0,69.92
3415,CA-2016-100244,2016-09-20,2016-09-24,Standard Class,GM-14695,Greg Maxwell,Corporate,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,United States,San Francisco,California,West,48.64,2,0.2,15.808
2838,CA-2017-110842,2017-11-11,2017-11-16,Standard Class,GA-14725,Guy Armstrong,Consumer,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,United States,Los Angeles,California,West,121.6,5,0.2,39.52
2524,CA-2016-124352,2016-10-15,2016-10-21,Standard Class,CD-12790,Cynthia Delaney,Home Office,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,United States,Oklahoma City,Oklahoma,Central,121.6,4,0.0,55.936
2325,CA-2015-109470,2015-12-31,2016-01-03,Second Class,KC-16255,Karen Carlisle,Corporate,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,United States,Henderson,Kentucky,South,364.8,12,0.0,167.808
1456,CA-2017-148474,2017-06-12,2017-06-19,Standard Class,ME-17320,Maria Etezadi,Home Office,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,United States,Columbus,Georgia,South,91.2,3,0.0,41.952
7806,CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,OFF-AR-10001315,Newell 310,Office Supplies,Art,United States,Franklin,Tennessee,South,2.816,2,0.2,0.3168
7738,CA-2017-108287,2017-12-18,2017-12-20,First Class,AG-10330,Alex Grayson,Consumer,OFF-AR-10001315,Newell 310,Office Supplies,Art,United States,Charlotte,North Carolina,South,12.672,9,0.2,1.4256
7357,CA-2016-114748,2016-10-09,2016-10-14,Standard Class,MZ-17335,Maria Zettner,Home Office,OFF-AR-10001315,Newell 310,Office Supplies,Art,United States,Phoenix,Arizona,West,1.408,1,0.2,0.1584
6532,US-2017-107384,2017-12-04,2017-12-08,Standard Class,TP-21130,Theone Pippenger,Consumer,OFF-AR-10001315,Newell 310,Office Supplies,Art,United States,Rochester,Minnesota,Central,8.8,5,0.0,2.552
3626,CA-2017-113530,2017-05-19,2017-05-21,Second Class,BC-11125,Becky Castell,Home Office,OFF-AR-10001315,Newell 310,Office Supplies,Art,United States,San Francisco,California,West,3.52,2,0.0,1.0208
2009,CA-2014-116407,2014-11-15,2014-11-21,Standard Class,JF-15190,Jamie Frazer,Consumer,OFF-AR-10001315,Newell 310,Office Supplies,Art,United States,Johnson City,Tennessee,South,4.224,3,0.2,0.4752
1555,CA-2015-111507,2015-02-06,2015-02-13,Standard Class,VW-21775,Victoria Wilson,Corporate,OFF-AR-10001315,Newell 310,Office Supplies,Art,United States,Bellevue,Washington,West,5.28,3,0.0,1.5312
9223,CA-2017-103212,2017-10-13,2017-10-14,First Class,MH-18025,Michelle Huthwaite,Consumer,OFF-PA-10004355,Xerox 231,Office Supplies,Paper,United States,Lafayette,Louisiana,South,25.92,4,0.0,12.4416
7073,CA-2016-112256,2016-07-23,2016-07-28,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,OFF-PA-10004355,Xerox 231,Office Supplies,Paper,United States,Mcallen,Texas,Central,5.184,1,0.2,1.8144
4450,CA-2015-121965,2015-06-19,2015-06-23,Standard Class,LH-17155,Logan Haushalter,Consumer,OFF-PA-10004355,Xerox 231,Office Supplies,Paper,United States,Los Angeles,California,West,6.48,1,0.0,3.1104
3034,CA-2017-134173,2017-09-16,2017-09-21,Standard Class,AB-10060,Adam Bellavance,Home Office,OFF-PA-10004355,Xerox 231,Office Supplies,Paper,United States,Philadelphia,Pennsylvania,East,20.736,4,0.2,7.2576
1742,CA-2017-152807,2017-10-30,2017-11-03,Standard Class,MC-18100,Mick Crebagga,Consumer,OFF-PA-10004355,Xerox 231,Office Supplies,Paper,United States,Philadelphia,Pennsylvania,East,20.736,4,0.2,7.2576
9200,CA-2014-103310,2014-05-10,2014-05-15,Standard Class,GM-14680,Greg Matthias,Consumer,FUR-CH-10002320,Hon Pagoda Stacking Chairs,Furniture,Chairs,United States,San Jose,California,West,256.784,1,0.2,32.098
6885,CA-2015-120677,2015-05-31,2015-06-04,Standard Class,BD-11320,Bill Donatelli,Consumer,FUR-CH-10002320,Hon Pagoda Stacking Chairs,Furniture,Chairs,United States,Minneapolis,Minnesota,Central,2567.84,8,0.0,770.352
4209,CA-2014-145387,2014-10-31,2014-11-02,Second Class,AM-10705,Anne McFarland,Consumer,FUR-CH-10002320,Hon Pagoda Stacking Chairs,Furniture,Chairs,United States,Cranston,Rhode Island,East,1604.9,5,0.0,481.47
3044,CA-2017-149559,2017-09-11,2017-09-12,Same Day,KF-16285,Karen Ferguson,Home Office,FUR-CH-10002320,Hon Pagoda Stacking Chairs,Furniture,Chairs,United States,Long Beach,California,West,2054.272,8,0.2,256.784
9329,US-2017-130687,2017-09-07,2017-09-10,First Class,PF-19225,Phillip Flathmann,Consumer,OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art,United States,Edmonds,Washington,West,25.98,1,0.0,7.2744
7265,CA-2017-122056,2017-06-13,2017-06-17,Standard Class,PG-18895,Paul Gonzalez,Consumer,OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art,United States,Springfield,Virginia,South,181.86,7,0.0,50.9208
3175,CA-2017-157483,2017-11-11,2017-11-18,Standard Class,EP-13915,Emily Phan,Consumer,OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art,United States,Detroit,Michigan,Central,181.86,7,0.0,50.9208
8746,CA-2015-162376,2015-11-22,2015-11-25,Second Class,HD-14785,Harold Dahlen,Home Office,OFF-PA-10000300,Xerox 1936,Office Supplies,Paper,United States,Cambridge,Massachusetts,East,59.94,3,0.0,28.1718
7714,CA-2017-139353,2017-10-28,2017-10-30,Second Class,JM-15250,Janet Martin,Consumer,OFF-PA-10000300,Xerox 1936,Office Supplies,Paper,United States,Fayetteville,North Carolina,South,47.952,3,0.2,16.1838
